p_within;p_between;avg_spike_counts;std_spike_counts
0.1;0.05;0.0;0.0
0.2;0.05;0.0;0.0
0.2;0.15000000000000002;0.0;0.0
0.30000000000000004;0.05;0.0;0.0
0.30000000000000004;0.15000000000000002;0.0;0.0
0.30000000000000004;0.25000000000000006;1.16;0.0
0.4;0.05;0.0;0.0
0.4;0.15000000000000002;0.0;0.0
0.4;0.25000000000000006;0.98;0.0
0.4;0.35000000000000003;3.8;0.0
0.5;0.05;0.0;0.0
0.5;0.15000000000000002;0.0;0.0
0.5;0.25000000000000006;0.78;0.0
0.5;0.35000000000000003;3.52;0.0
0.5;0.45000000000000007;6.7;0.0
0.6;0.05;0.0;0.0
0.6;0.15000000000000002;0.18;0.0
0.6;0.25000000000000006;0.98;0.0
0.6;0.35000000000000003;3.74;0.0
0.6;0.45000000000000007;6.08;0.0
0.6;0.5500000000000002;9.52;0.0
0.7000000000000001;0.05;0.0;0.0
0.7000000000000001;0.15000000000000002;0.36;0.0
0.7000000000000001;0.25000000000000006;1.36;0.0
0.7000000000000001;0.35000000000000003;3.54;0.0
0.7000000000000001;0.45000000000000007;5.98;0.0
0.7000000000000001;0.5500000000000002;9.14;0.0
0.7000000000000001;0.6500000000000001;11.54;0.0
0.8;0.05;0.0;0.0
0.8;0.15000000000000002;0.0;0.0
0.8;0.25000000000000006;1.18;0.0
0.8;0.35000000000000003;3.74;0.0
0.8;0.45000000000000007;5.76;0.0
0.8;0.5500000000000002;8.46;0.0
0.8;0.6500000000000001;11.3;0.0
0.8;0.7500000000000002;13.4;0.0
0.9;0.05;0.0;0.0
0.9;0.15000000000000002;0.18;0.0
0.9;0.25000000000000006;1.38;0.0
0.9;0.35000000000000003;4.14;0.0
0.9;0.45000000000000007;5.78;0.0
0.9;0.5500000000000002;7.92;0.0
0.9;0.6500000000000001;10.98;0.0
0.9;0.7500000000000002;12.86;0.0
0.9;0.8500000000000002;15.74;0.0
1.0;0.05;0.0;0.0
1.0;0.15000000000000002;0.18;0.0
1.0;0.25000000000000006;1.68;0.0
1.0;0.35000000000000003;3.7;0.0
1.0;0.45000000000000007;6.26;0.0
1.0;0.5500000000000002;9.28;0.0
1.0;0.6500000000000001;10.78;0.0
1.0;0.7500000000000002;13.76;0.0
1.0;0.8500000000000002;15.52;0.0
1.0;0.9500000000000002;19.64;0.0
