p_within;p_between;avg_spike_counts;std_spike_counts
0.1;0.05;0.0;0.0
0.2;0.05;0.0;0.0
0.2;0.15000000000000002;0.0;0.0
0.30000000000000004;0.05;0.0;0.0
0.30000000000000004;0.15000000000000002;0.0;0.0
0.30000000000000004;0.25000000000000006;0.0;0.0
0.4;0.05;0.0;0.0
0.4;0.15000000000000002;0.0;0.0
0.4;0.25000000000000006;0.34;0.0
0.4;0.35000000000000003;1.76;0.0
0.5;0.05;0.0;0.0
0.5;0.15000000000000002;0.0;0.0
0.5;0.25000000000000006;0.0;0.0
0.5;0.35000000000000003;1.98;0.0
0.5;0.45000000000000007;8.2;0.0
0.6;0.05;0.0;0.0
0.6;0.15000000000000002;0.0;0.0
0.6;0.25000000000000006;0.0;0.0
0.6;0.35000000000000003;2.04;0.0
0.6;0.45000000000000007;6.24;0.0
0.6;0.5500000000000002;11.74;0.0
0.7000000000000001;0.05;0.0;0.0
0.7000000000000001;0.15000000000000002;0.0;0.0
0.7000000000000001;0.25000000000000006;0.34;0.0
0.7000000000000001;0.35000000000000003;2.1;0.0
0.7000000000000001;0.45000000000000007;4.46;0.0
0.7000000000000001;0.5500000000000002;10.08;0.0
0.7000000000000001;0.6500000000000001;15.34;0.0
0.8;0.05;0.0;0.0
0.8;0.15000000000000002;0.0;0.0
0.8;0.25000000000000006;0.0;0.0
0.8;0.35000000000000003;1.96;0.0
0.8;0.45000000000000007;7.24;0.0
0.8;0.5500000000000002;10.2;0.0
0.8;0.6500000000000001;14.8;0.0
0.8;0.7500000000000002;18.16;0.0
0.9;0.05;0.0;0.0
0.9;0.15000000000000002;0.0;0.0
0.9;0.25000000000000006;0.3;0.0
0.9;0.35000000000000003;1.4;0.0
0.9;0.45000000000000007;4.84;0.0
0.9;0.5500000000000002;10.44;0.0
0.9;0.6500000000000001;14.76;0.0
0.9;0.7500000000000002;19.04;0.0
0.9;0.8500000000000002;19.56;0.0
1.0;0.05;0.0;0.0
1.0;0.15000000000000002;0.0;0.0
1.0;0.25000000000000006;0.0;0.0
1.0;0.35000000000000003;1.92;0.0
1.0;0.45000000000000007;7.18;0.0
1.0;0.5500000000000002;9.78;0.0
1.0;0.6500000000000001;13.34;0.0
1.0;0.7500000000000002;17.46;0.0
1.0;0.8500000000000002;19.82;0.0
1.0;0.9500000000000002;20.0;0.0
