p_within;p_between;avg_spike_counts;std_spike_counts
0.1;0.05;0.0;0.0
0.2;0.05;0.0;0.0
0.2;0.15000000000000002;0.0;0.0
0.30000000000000004;0.05;0.0;0.0
0.30000000000000004;0.15000000000000002;0.0;0.0
0.30000000000000004;0.25000000000000006;0.022000000000000002;0.0
0.4;0.05;0.0;0.0
0.4;0.15000000000000002;0.0;0.0
0.4;0.25000000000000006;0.022000000000000002;0.0
0.4;0.35000000000000003;0.26;0.0
0.5;0.05;0.0;0.0
0.5;0.15000000000000002;0.0;0.0
0.5;0.25000000000000006;0.072;0.0
0.5;0.35000000000000003;0.26;0.0
0.5;0.45000000000000007;0.49799999999999994;0.0
0.6;0.05;0.0;0.0
0.6;0.15000000000000002;0.0;0.0
0.6;0.25000000000000006;0.072;0.0
0.6;0.35000000000000003;0.21400000000000002;0.0
0.6;0.45000000000000007;0.466;0.0
0.6;0.5500000000000002;0.6980000000000001;0.0
0.7000000000000001;0.05;0.0;0.0
0.7000000000000001;0.15000000000000002;0.0;0.0
0.7000000000000001;0.25000000000000006;0.048;0.0
0.7000000000000001;0.35000000000000003;0.23600000000000004;0.0
0.7000000000000001;0.45000000000000007;0.454;0.0
0.7000000000000001;0.5500000000000002;0.642;0.0
0.7000000000000001;0.6500000000000001;0.78;0.0
0.8;0.05;0.0;0.0
0.8;0.15000000000000002;0.0;0.0
0.8;0.25000000000000006;0.092;0.0
0.8;0.35000000000000003;0.22000000000000003;0.0
0.8;0.45000000000000007;0.384;0.0
0.8;0.5500000000000002;0.5800000000000001;0.0
0.8;0.6500000000000001;0.758;0.0
0.8;0.7500000000000002;0.9059999999999999;0.0
0.9;0.05;0.0;0.0
0.9;0.15000000000000002;0.0;0.0
0.9;0.25000000000000006;0.038;0.0
0.9;0.35000000000000003;0.16799999999999998;0.0
0.9;0.45000000000000007;0.398;0.0
0.9;0.5500000000000002;0.542;0.0
0.9;0.6500000000000001;0.708;0.0
0.9;0.7500000000000002;0.8720000000000001;0.0
0.9;0.8500000000000002;1.052;0.0
1.0;0.05;0.0;0.0
1.0;0.15000000000000002;0.0;0.0
1.0;0.25000000000000006;0.038;0.0
1.0;0.35000000000000003;0.23199999999999998;0.0
1.0;0.45000000000000007;0.39;0.0
1.0;0.5500000000000002;0.518;0.0
1.0;0.6500000000000001;0.658;0.0
1.0;0.7500000000000002;0.852;0.0
1.0;0.8500000000000002;1.0059999999999998;0.0
1.0;0.9500000000000002;1.576;0.0
