p_within;p_between;avg_spike_counts;std_spike_counts
0.1;0.05;0.0;0.0
0.2;0.05;0.0;0.0
0.2;0.15000000000000002;0.0;0.0
0.30000000000000004;0.05;0.0;0.0
0.30000000000000004;0.15000000000000002;0.0;0.0
0.30000000000000004;0.25000000000000006;0.0;0.0
0.4;0.05;0.0;0.0
0.4;0.15000000000000002;0.0;0.0
0.4;0.25000000000000006;0.0;0.0
0.4;0.35000000000000003;0.019999999999999997;0.0
0.5;0.05;0.0;0.0
0.5;0.15000000000000002;0.0;0.0
0.5;0.25000000000000006;0.0;0.0
0.5;0.35000000000000003;0.0;0.0
0.5;0.45000000000000007;0.13200000000000003;0.0
0.6;0.05;0.0;0.0
0.6;0.15000000000000002;0.0;0.0
0.6;0.25000000000000006;0.0;0.0
0.6;0.35000000000000003;0.06000000000000001;0.0
0.6;0.45000000000000007;0.186;0.0
0.6;0.5500000000000002;0.56;0.0
0.7000000000000001;0.05;0.0;0.0
0.7000000000000001;0.15000000000000002;0.0;0.0
0.7000000000000001;0.25000000000000006;0.0;0.0
0.7000000000000001;0.35000000000000003;0.038;0.0
0.7000000000000001;0.45000000000000007;0.23399999999999999;0.0
0.7000000000000001;0.5500000000000002;0.506;0.0
0.7000000000000001;0.6500000000000001;1.174;0.0
0.8;0.05;0.0;0.0
0.8;0.15000000000000002;0.0;0.0
0.8;0.25000000000000006;0.0;0.0
0.8;0.35000000000000003;0.038;0.0
0.8;0.45000000000000007;0.196;0.0
0.8;0.5500000000000002;0.6319999999999999;0.0
0.8;0.6500000000000001;1.16;0.0
0.8;0.7500000000000002;1.8199999999999998;0.0
0.9;0.05;0.0;0.0
0.9;0.15000000000000002;0.0;0.0
0.9;0.25000000000000006;0.0;0.0
0.9;0.35000000000000003;0.038000000000000006;0.0
0.9;0.45000000000000007;0.31;0.0
0.9;0.5500000000000002;0.788;0.0
0.9;0.6500000000000001;1.23;0.0
0.9;0.7500000000000002;1.6360000000000003;0.0
0.9;0.8500000000000002;1.8800000000000001;0.0
1.0;0.05;0.0;0.0
1.0;0.15000000000000002;0.0;0.0
1.0;0.25000000000000006;0.0;0.0
1.0;0.35000000000000003;0.07999999999999999;0.0
1.0;0.45000000000000007;0.386;0.0
1.0;0.5500000000000002;0.6679999999999999;0.0
1.0;0.6500000000000001;1.1760000000000002;0.0
1.0;0.7500000000000002;1.736;0.0
1.0;0.8500000000000002;1.97;0.0
1.0;0.9500000000000002;2.0;0.0
