p_within;p_between;avg_spike_counts;std_spike_counts
0.1;0.05;0.0;0.0
0.2;0.05;0.0;0.0
0.2;0.15000000000000002;0.0;0.0
0.30000000000000004;0.05;0.0;0.0
0.30000000000000004;0.15000000000000002;0.0;0.0
0.30000000000000004;0.25000000000000006;0.12;0.0
0.4;0.05;0.0;0.0
0.4;0.15000000000000002;0.0;0.0
0.4;0.25000000000000006;0.0;0.0
0.4;0.35000000000000003;0.5;0.0
0.5;0.05;0.0;0.0
0.5;0.15000000000000002;0.0;0.0
0.5;0.25000000000000006;0.0;0.0
0.5;0.35000000000000003;0.68;0.0
0.5;0.45000000000000007;8.34;0.0
0.6;0.05;0.0;0.0
0.6;0.15000000000000002;0.0;0.0
0.6;0.25000000000000006;0.02;0.0
0.6;0.35000000000000003;1.34;0.0
0.6;0.45000000000000007;9.1;0.0
0.6;0.5500000000000002;11.34;0.0
0.7000000000000001;0.05;0.0;0.0
0.7000000000000001;0.15000000000000002;0.0;0.0
0.7000000000000001;0.25000000000000006;0.14;0.0
0.7000000000000001;0.35000000000000003;2.1;0.0
0.7000000000000001;0.45000000000000007;9.98;0.0
0.7000000000000001;0.5500000000000002;12.24;0.0
0.7000000000000001;0.6500000000000001;18.38;0.0
0.8;0.05;0.0;0.0
0.8;0.15000000000000002;0.0;0.0
0.8;0.25000000000000006;0.12;0.0
0.8;0.35000000000000003;4.8;0.0
0.8;0.45000000000000007;10.2;0.0
0.8;0.5500000000000002;12.42;0.0
0.8;0.6500000000000001;18.92;0.0
0.8;0.7500000000000002;21.54;0.0
0.9;0.05;0.0;0.0
0.9;0.15000000000000002;0.0;0.0
0.9;0.25000000000000006;0.24;0.0
0.9;0.35000000000000003;5.26;0.0
0.9;0.45000000000000007;10.12;0.0
0.9;0.5500000000000002;15.42;0.0
0.9;0.6500000000000001;19.42;0.0
0.9;0.7500000000000002;24.28;0.0
0.9;0.8500000000000002;30.56;0.0
1.0;0.05;0.0;0.0
1.0;0.15000000000000002;0.0;0.0
1.0;0.25000000000000006;0.32;0.0
1.0;0.35000000000000003;8.3;0.0
1.0;0.45000000000000007;11.3;0.0
1.0;0.5500000000000002;17.98;0.0
1.0;0.6500000000000001;22.64;0.0
1.0;0.7500000000000002;29.02;0.0
1.0;0.8500000000000002;31.3;0.0
1.0;0.9500000000000002;41.0;0.0
