p_within;p_between;avg_spike_counts;std_spike_counts
0.1;0.05;0.0;0.0
0.2;0.05;0.0;0.0
0.2;0.15000000000000002;0.0;0.0
0.30000000000000004;0.05;0.0;0.0
0.30000000000000004;0.15000000000000002;0.0;0.0
0.30000000000000004;0.25000000000000006;0.9;0.0
0.4;0.05;0.0;0.0
0.4;0.15000000000000002;0.0;0.0
0.4;0.25000000000000006;1.0;0.0
0.4;0.35000000000000003;8.94;0.0
0.5;0.05;0.0;0.0
0.5;0.15000000000000002;0.0;0.0
0.5;0.25000000000000006;1.36;0.0
0.5;0.35000000000000003;11.72;0.0
0.5;0.45000000000000007;20.6;0.0
0.6;0.05;0.0;0.0
0.6;0.15000000000000002;0.0;0.0
0.6;0.25000000000000006;0.86;0.0
0.6;0.35000000000000003;14.26;0.0
0.6;0.45000000000000007;23.7;0.0
0.6;0.5500000000000002;27.8;0.0
0.7000000000000001;0.05;0.0;0.0
0.7000000000000001;0.15000000000000002;0.0;0.0
0.7000000000000001;0.25000000000000006;1.64;0.0
0.7000000000000001;0.35000000000000003;17.06;0.0
0.7000000000000001;0.45000000000000007;25.46;0.0
0.7000000000000001;0.5500000000000002;30.42;0.0
0.7000000000000001;0.6500000000000001;33.9;0.0
0.8;0.05;0.0;0.0
0.8;0.15000000000000002;0.0;0.0
0.8;0.25000000000000006;1.08;0.0
0.8;0.35000000000000003;17.74;0.0
0.8;0.45000000000000007;27.24;0.0
0.8;0.5500000000000002;31.42;0.0
0.8;0.6500000000000001;35.34;0.0
0.8;0.7500000000000002;36.6;0.0
0.9;0.05;0.0;0.0
0.9;0.15000000000000002;0.0;0.0
0.9;0.25000000000000006;2.98;0.0
0.9;0.35000000000000003;20.32;0.0
0.9;0.45000000000000007;28.08;0.0
0.9;0.5500000000000002;31.8;0.0
0.9;0.6500000000000001;35.06;0.0
0.9;0.7500000000000002;36.78;0.0
0.9;0.8500000000000002;38.16;0.0
1.0;0.05;0.0;0.0
1.0;0.15000000000000002;0.0;0.0
1.0;0.25000000000000006;3.9;0.0
1.0;0.35000000000000003;21.76;0.0
1.0;0.45000000000000007;29.3;0.0
1.0;0.5500000000000002;33.12;0.0
1.0;0.6500000000000001;36.3;0.0
1.0;0.7500000000000002;38.5;0.0
1.0;0.8500000000000002;39.88;0.0
1.0;0.9500000000000002;41.0;0.0
