p_within;p_between;avg_spike_counts;std_spike_counts
0.1;0.05;0.0;0.0
0.2;0.05;0.0;0.0
0.2;0.15000000000000002;0.0;0.0
0.30000000000000004;0.05;0.0;0.0
0.30000000000000004;0.15000000000000002;0.0;0.0
0.30000000000000004;0.25000000000000006;0.0;0.0
0.4;0.05;0.0;0.0
0.4;0.15000000000000002;0.0;0.0
0.4;0.25000000000000006;0.0;0.0
0.4;0.35000000000000003;0.0;0.0
0.5;0.05;0.0;0.0
0.5;0.15000000000000002;0.0;0.0
0.5;0.25000000000000006;0.0;0.0
0.5;0.35000000000000003;0.0;0.0
0.5;0.45000000000000007;0.08;0.0
0.6;0.05;0.0;0.0
0.6;0.15000000000000002;0.0;0.0
0.6;0.25000000000000006;0.0;0.0
0.6;0.35000000000000003;0.0;0.0
0.6;0.45000000000000007;0.18;0.0
0.6;0.5500000000000002;7.1;0.0
0.7000000000000001;0.05;0.0;0.0
0.7000000000000001;0.15000000000000002;0.0;0.0
0.7000000000000001;0.25000000000000006;0.0;0.0
0.7000000000000001;0.35000000000000003;0.02;0.0
0.7000000000000001;0.45000000000000007;0.56;0.0
0.7000000000000001;0.5500000000000002;6.9;0.0
0.7000000000000001;0.6500000000000001;18.44;0.0
0.8;0.05;0.0;0.0
0.8;0.15000000000000002;0.0;0.0
0.8;0.25000000000000006;0.0;0.0
0.8;0.35000000000000003;0.02;0.0
0.8;0.45000000000000007;1.08;0.0
0.8;0.5500000000000002;6.34;0.0
0.8;0.6500000000000001;19.56;0.0
0.8;0.7500000000000002;20.3;0.0
0.9;0.05;0.0;0.0
0.9;0.15000000000000002;0.0;0.0
0.9;0.25000000000000006;0.0;0.0
0.9;0.35000000000000003;0.02;0.0
0.9;0.45000000000000007;1.24;0.0
0.9;0.5500000000000002;7.52;0.0
0.9;0.6500000000000001;20.02;0.0
0.9;0.7500000000000002;20.48;0.0
0.9;0.8500000000000002;21.0;0.0
1.0;0.05;0.0;0.0
1.0;0.15000000000000002;0.0;0.0
1.0;0.25000000000000006;0.0;0.0
1.0;0.35000000000000003;0.12;0.0
1.0;0.45000000000000007;1.26;0.0
1.0;0.5500000000000002;13.46;0.0
1.0;0.6500000000000001;20.08;0.0
1.0;0.7500000000000002;20.9;0.0
1.0;0.8500000000000002;21.0;0.0
1.0;0.9500000000000002;21.0;0.0
